"","title","timestamp","duration","venue","lat","lng","id","address"
"602","Duke, Georgetown, Harvard and Penn visit Mexico-ASF","2019-10-10T19:00:00",5400,"American School Foundation",19.4,-99.206,"848ebdab-f0c2-4919-ba84-0baee741b398",NA
"603","Duke, Georgetown, Harvard and Penn Visit Mexico: EducationUSA, Mexico City","2019-10-11T18:00:00",5400,"Education USA Advising Center",NA,NA,"20c6e172-0b21-4a5a-b261-a460560da462","Education USA Advising Center
Calle Liverpool 31, 
Juárez, 06600 Ciudad de México
, Mexico City 00600
Mexico"
"604","Duke, Georgetown, Harvard and Penn visit Monterrey, MX: ASF","2019-10-12T11:30:00",5400,"American School Foundation Of Monterrey",25.662,-100.438,"9153b43a-f130-4b49-9198-8f659fe447d1",NA
"605","Counselor Program - North London Collegiate School, Jeju, South Korea","2019-09-26T08:30:00",3600,"North London Collegiate School Jeju",NA,NA,"0f4e5e88-803c-41dc-9e40-b86f4605e648","North London Collegiate School Jeju
33 Global Edu-Ro, 145 Beon-Gil
Daejeong-Eup, Seogwipo-Si
Jeju-Do 63644
South Korea"
"606","Introduction to Brown and Penn:  Jeju Island, South Korea","2019-09-26T13:10:00",3600,"North London Collegiate School ",NA,NA,"dda56c4b-4c34-4afa-80aa-dfd85a258f5c","North London Collegiate School 
33 Global Edu-Ro, 145 Beon-Gil
Daejeong-Eup, Seogwipo-Si
Jeju-Do 63644
South Korea"
"607","Quest For College Information Session in Sacramento","2019-06-03T19:00:00",NA,"Mira Loma High School",38.633,-121.371,"a370eae8-e02a-49fb-ba0a-fe4493093c34",NA
"608","Quest For College Information Session in Fresno","2019-06-04T19:00:00",NA,"Clovis North High School",36.89,-119.737,"9238361c-1681-4bca-93c7-1d2840964780",NA
"609","Quest For College Information Session in Riverside","2019-06-06T19:00:00",NA,"Rancho Cucamonga High School",34.132,-117.548,"2d7b4f80-5e39-4481-9022-d951bdcc4103",NA
"610","Quest For College Information Session in Portland","2019-06-02T15:00:00",NA,"US Grant High School Marshall Campus",45.494,-122.573,"d6aa3f38-7a87-4a8d-a802-0f8402949af4",NA
"611","Quest For College Information Session in Bakersfield","2019-06-05T19:00:00",NA,"Bakersfield Marriott at the Convention Center",35.372,-119.013,"e8be32a0-ba5f-472a-9c00-52f57db78821",NA
"612","Quest For College Information Session in Birmingham","2019-06-23T19:00:00",NA,"Thompson High School",33.221,-86.833,"6add34d4-b3c6-4eb5-8d68-0ba093945391",NA
"613","Quest For College Information Session in Little Rock","2019-06-25T18:00:00",NA,"Darragh Center Auditorium at the Public Library",34.747,-92.267,"736236b7-ca99-4085-bf8f-f69032cc37dd",NA
"614","Quest For College Information Session in Memphis","2019-06-24T19:00:00",NA,"White Station High School",35.118,-89.905,"702b8369-5af1-4a33-ad6b-8d284d51f859",NA
"615","Quest For College Information Session in Waco","2019-06-26T19:00:00",NA,"Waco-McLennan County Library Central Library",31.547,-97.144,"67660d42-3cab-41a2-941c-7afbb92b7f52",NA
"616","Quest For College Information Session in McAllen","2019-06-27T19:00:00",NA,"Mcallen High School",26.226,-98.238,"1086a514-db4f-4eb9-9551-2cbd65db7c1c",NA
"617","Harvard Princeton UVA Wellesley Yale Information Session in San Jose","2019-10-13T15:00:00",NA,"Heritage Theatre",37.289,-121.952,"21476a19-1f26-49eb-8b23-3f41705edaf8",NA
"618","Harvard Princeton UVA Wellesley Yale Information Session in Los Angeles","2019-10-14T19:00:00",NA,"Centinela Valley Center for the Arts",33.896,-118.362,"36043f4a-0e4f-46b8-989f-66975b29f888",NA
"619","Harvard Princeton UVA Wellesley Yale Information Session in Anaheim","2019-10-15T19:00:00",NA,"Servite High School",33.847,-117.95,"55b98536-a73c-430a-8002-4da57f834af7",NA
"620","Harvard Princeton UVA Wellesley Yale Information Session in Glendale","2019-10-16T19:00:00",NA,"Glendale High School",34.146,-118.232,"64f649b3-af78-478c-a8b8-fcd0665adad2",NA
"621","Harvard Princeton UVA Wellesley Yale Information Session in Washington, DC","2019-10-09T19:00:00",NA,"Renaissance Washington, DC Downtown Hotel",38.902,-77.024,"acf73d65-3c66-4f7b-88cc-4d49f368ffd5",NA
"622","Harvard Princeton UVA Wellesley Yale Information Session in Prince George's County","2019-10-08T19:00:00",NA,"College Park Marriott Hotel & Conference Center",38.986,-76.954,"2daeb849-2ff9-4473-a372-28b163d4abc8",NA
"623","Harvard Princeton UVA Wellesley Yale Information Session in Detroit","2019-10-13T19:00:00",NA,"DoubleTree by Hilton Hotel Detroit - Dearborn",42.332,-83.217,"184d8ca8-f7c3-454a-b0c4-074192a56c84",NA
"624","Harvard Princeton UVA Wellesley Yale Information Session in Cleveland","2019-10-14T19:00:00",NA,"Cleveland Airport Marriott",41.438,-81.8,"55583dac-184f-4203-a6fc-0135b26c2ac6",NA
"625","Harvard Princeton UVA Wellesley Yale Information Session in Columbus","2019-10-16T19:00:00",NA,"Sheraton Columbus Capitol Square",39.96,-82.998,"95fbe979-20e9-4a9b-9a9f-3be53be76973",NA
"626","Harvard Princeton UVA Wellesley Yale Information Session in Cincinnati","2019-10-17T19:00:00",NA,"Renaissance Cincinnati Downtown Hotel",39.1,-84.512,"78bb0d4f-fc29-43cc-bd4a-ab778ac381da",NA
"627","Harvard Princeton UVA Wellesley Yale Information Session in Pittsburgh","2019-10-15T19:00:00",NA,"Pittsburgh Marriott City Center",40.439,-79.992,"46cf7d78-651a-4a94-bdad-e2e2b47928e7",NA
"628","Harvard Princeton UVA Wellesley Yale Information Session in Houston","2019-09-15T14:00:00",NA,"Kinkaid School",29.749,-95.511,"c3033fd4-1e79-454f-b5c4-0b500b34b89c",NA
"629","Harvard Princeton UVA Wellesley Yale Information Session in McAllen","2019-09-16T19:00:00",NA,"McAllen High School",26.226,-98.238,"f4cec08f-b1aa-45ed-b1e7-814fa1b1443f",NA
"630","Harvard Princeton UVA Wellesley Yale Information Session in San Antonio","2019-09-17T19:00:00",NA,"Alamo Heights High School",29.491,-98.466,"b649e1ad-a429-4a1a-b6b6-0f2b6d2e9312",NA
"631","Harvard Princeton UVA Wellesley Yale Information Session in Austin","2019-09-18T19:00:00",NA,"Westwood High School",30.456,-97.798,"45e24fd5-2e96-48e7-8ed2-9986e0eb7697",NA
"632","Harvard Princeton UVA Wellesley Yale Information Session in El Paso","2019-09-19T19:00:00",NA,"Coronado High School",31.837,-106.547,"f323a5a7-f41b-4c52-a413-2b8f1ebde7c7",NA
"633","Yale Information Session in Roanoke, VA","2019-09-09T18:00:00",5400,"Roanoke Public Library",37.268,-79.94,"345d8246-09a4-44c2-93f2-19b7cfeac54a",NA
"634","Harvard Princeton UVA Wellesley Yale Information Session in Morgantown","2019-10-10T19:00:00",NA,"University High School",39.688,-79.929,"687b245c-d1fa-4eef-92a1-1c66956b0f98",NA
"635","Yale Information Session in Wisconsin","2019-09-23T19:00:00",NA,"Waunakee Community High School",43.183,-89.457,"179d1a60-617d-4ccb-be91-5812e6c3f2bf",NA
